"","hour","minute","seconds","quiet","soft_speech","loud_speech","soft_noise_speech","loud_noise_speech","soft_noise","loud_noise","warp_1","warp_2","warp_3","warp_4","warp_5","warp_6","warp_7","warp_8","warp_9","warp_10","warp_11","warp_12","warp_13","warp_14","warp_15","warp_16","warp_17","as_mix_bassZeroOrOne_1","as_mix_bassZeroOrOne_2","as_zoom_amount_1","as_zoom_amount_2","as_mie_factor","speech_detector_probability","speech_detector_states_1","speech_detector_states_2","speech_detector_states_3","rear_speech_detector_probability","noise_detector_probability","broadband power","pnr_env_state_1","pnr_env_state_2","pnr_env_state_3","pnr_env_state_4","pnr_env_state_5","pnr_env_state_6","pnr_env_state_7","pnr_env_state_8","pnr_env_state_9","pnr_env_state_10","pnr_env_state_11","pnr_env_state_12","pnr_env_state_13","pnr_env_state_14","pnr_env_state_15","pnr_env_state_16","pnr_env_state_17","pnr_amb_state_1","pnr_amb_state_2","pnr_amb_state_3","pnr_amb_state_4","pnr_amb_state_5","pnr_amb_state_6","pnr_amb_state_7","pnr_amb_state_8","pnr_amb_state_9","pnr_amb_state_10","pnr_amb_state_11","pnr_amb_state_12","pnr_amb_state_13","pnr_amb_state_14","pnr_amb_state_15","pnr_amb_state_16","pnr_amb_state_17","class","mean_env","mean_amb"
"93",12,25,28,0,0,0,0,0,0.47589,0.52408,72.96094,76.24219,73.875,79.66406,77.90625,71.29688,69.75,68.25,59.97656,58.71094,54.77344,51.60938,50.32031,48.46875,49.6875,49.42969,33.39844,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0,0.99997,76.14844,66.6506,73.23759,75.89411,76.76834,75.28404,69.8986,66.12692,64.76958,62.0475,56.44195,53.3186,52.08954,50.63301,48.01325,46.75528,45.41245,38.62843,66.15187,72.95401,74.74693,75.05413,72.60256,68.80456,65.4571,63.94532,60.6476,55.87182,53.55466,52.98097,50.69677,48.05124,47.01584,45.43307,39.3733,1,60.11587,59.6083382352941
"94",12,25,30,0,0,0,0,0,0.48502,0.51495,56.10938,55.03125,43.24219,32.83594,27.14063,20.83594,13.82813,25.21875,26.03906,28.82813,35.34375,39.77344,40.54688,36.375,30.32813,28.17188,11.78906,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0,0.99997,75.11719,60.22312,63.86065,57.68225,55.53406,51.63677,48.8892,47.28074,46.30279,45.64191,43.43679,42.29903,43.61096,43.03652,36.66502,32.63318,28.86157,23.3732,63.15971,66.85091,64.8714,62.98608,59.3394,55.87262,53.50979,52.43035,50.71816,47.76639,46.33571,46.73224,45.76342,43.02892,40.86479,38.86034,33.50217,1,45.3510447058824,51.3289647058823
"95",12,25,31,0,0,0,0.11429,0.11429,0.50049,0.49948,59.97656,72.32813,77.78906,80.10938,76.64063,70.875,66.35156,64.45313,58.89844,55.40625,53.13281,50.41406,45.11719,46.05469,47.34375,45.44531,36.14063,0.9999998808,0,0.9999998808,0,0,0.11169,6e-05,0.12753,0.11124,0,0.99997,74.50781,64.07577,70.97321,72.08484,71.50873,69.14217,67.00184,62.898,58.62611,57.32768,54.19981,52.08858,51.73516,49.85593,46.50478,45.22992,44.01147,39.57754,62.41901,65.73779,57.24859,51.54733,47.35134,45.59793,44.69331,44.87476,44.96285,43.85648,44.00296,45.8804,46.50749,43.78068,41.06059,39.01495,32.86042,1,57.4612670588235,47.1409929411765
"96",12,25,32,0,0,0,0.13397,0.13397,0.38068,0.61929,85.00781,86.8125,79.00781,74.36719,76.57031,72.58594,76.24219,75.98438,67.3125,49.57031,53.53125,59.48438,59.32031,55.6875,47.4375,47.78906,47.90625,0.9999998808,0,0.9999998808,0,0,0.13565,0,0.1369,0.13519,0.09396,0.99997,81.77344,85.67852,88.46129,86.03475,78.89719,74.35043,69.96097,67.27131,67.14719,64.17779,59.76687,59.75324,61.30203,58.43003,53.39898,52.6302,50.89431,44.90713,70.14285,75.92718,77.09827,73.91262,69.34324,65.99018,63.43256,62.98144,61.43227,57.49704,56.39296,55.63916,54.54673,51.99558,50.81885,48.96385,42.71697,1,66.0624841176471,61.10775
"97",12,25,33,0,0,0,0.25076,0.25076,0.38663,0.61334,69.72656,78.42188,76.96875,73.92188,71.27344,69.16406,63.75,65.41406,65.74219,61.03125,52.26563,51.51563,57.32813,62.32031,61.42969,56.41406,47.69531,0.9999998808,0,0.9999998808,0,0,0.26114,0,0.26236,0.26236,0.05457,0.99997,81.49219,80.75593,86.0677,82.5884,77.83758,73.43645,68.39926,67.50007,64.56069,62.09772,58.23464,57.28198,59.39161,55.10601,55.45967,54.86186,51.05365,41.24998,70.93895,77.26767,78.65781,77.97364,73.98216,69.311,66.44565,65.89731,63.42337,59.32102,57.96694,58.31967,56.48186,53.51086,52.09979,50.2867,43.97564,1,64.4637176470588,63.2858847058824
"98",12,25,35,0,0,0,0.35529,0.44516,0.35529,0.55481,83.20313,87.63281,85.40625,83.08594,76.66406,68.03906,61.61719,62.64844,62.36719,58.96875,56.74219,56.95313,55.89844,49.52344,42.53906,37.59375,40.96875,0.9999998808,0,0.9999998808,0,0,0.44257,0,0.46069,0.44196,0.06451,0.99997,82.78125,79.03922,85.03836,81.91234,77.8173,72.54247,66.20247,63.39012,61.66182,59.625,57.11764,54.58294,58.05461,55.32576,49.19167,52.09071,54.94624,45.8969,75.38742,80.84069,80.35673,77.6178,72.7894,67.52273,64.53958,63.56545,61.72474,58.84905,57.80888,57.41195,55.10075,51.23457,49.47073,47.48652,41.72434,1,63.2020923529412,62.5547841176471
"99",12,25,36,0,0,0,0.38544,0.56326,0.38544,0.43671,94.00781,95.36719,88.52344,78.79688,72.25781,68.55469,63.70313,62.39063,61.96875,61.03125,56.83594,56.64844,56.08594,55.54688,54.11719,50.50781,48.84375,0.9999998808,0,0.9999998808,0,0,0.56006,0,0.56799,0.55945,0.0936,0.99997,81.65625,87.64793,90.85052,85.88671,77.79258,73.50392,68.45509,64.54781,62.90129,62.29327,57.10585,56.75855,58.62399,63.61782,73.85019,76.93131,73.00872,67.29707,71.30514,77.32747,78.17538,77.1803,73.20266,68.48339,65.31271,64.00217,62.03066,58.70664,57.03349,56.79975,54.94381,51.7072,49.83514,47.40268,41.33578,1,70.6513305882353,62.0461394117647
"100",12,25,37,0,0,0,0.36957,0.6304,0.27109,0.27109,81.1875,83.48438,81.21094,78.63281,81.60938,79.33594,71.83594,69.32813,70.35938,63.35156,65.95313,68.13281,62.01563,53.8125,47.97656,50.0625,42.89063,0.9999998808,0,0.9999998808,0,0,0.73804,0,0.73987,0.73987,0.18262,0.99997,82.33594,79.36265,84.61203,82.89709,80.47581,76.71901,75.10384,71.86085,72.39974,69.8115,61.15113,63.12064,63.89441,59.43159,55.17337,50.92124,48.89526,42.54615,73.89988,79.71903,80.38117,79.25825,74.95719,70.2607,66.8401,64.74486,62.67183,60.2102,59.02816,59.22267,57.28054,54.18019,52.47417,49.74403,43.20829,1,66.9633123529412,64.00478
"101",12,25,38,0,0,0,0.43384,0.56613,0.27539,0.27539,89.71875,93.09375,89.69531,82.64063,77.57813,74.03906,76.14844,73.42969,68.03906,67.19531,68.92969,68.97656,66.82031,61.19531,54.375,54.30469,47.71875,0.9999998808,0,0.9999998808,0,0,0.72229,0,0.7597,0.72198,0.06467,0.99997,78.70313,83.09439,88.44847,85.23422,85.19501,80.01657,76.0656,75.11957,69.05535,64.39255,65.41927,70.35545,70.58198,67.15149,58.69316,52.50314,52.82212,45.68976,68.87906,74.99722,76.4953,75.96962,72.14082,68.62991,66.02429,63.9126,61.77486,58.73269,57.25231,57.16988,55.61179,53.46104,52.58703,51.1069,44.75142,1,69.9904764705882,62.3233376470588
"102",12,25,40,0,0,0,0.3541,0.64587,0.14044,0.14044,93.21094,93.375,83.50781,77.4375,77.67188,71.83594,54,64.64063,65.4375,58.66406,54.14063,53.85938,53.10938,48.28125,42.72656,50.57813,46.38281,0.9999998808,0,0.9999998808,0,0,0.8699,0,0.87173,0.87173,0.11127,0.99997,83.36719,89.15052,92.07292,85.89897,76.73764,73.62783,67.79146,65.09288,63.47887,62.81731,61.63092,59.89413,59.43332,55.9245,56.94284,60.44663,60.76795,54.7386,74.63775,79.99095,80.72728,77.87796,73.66619,69.01066,65.70521,64.53127,62.19723,58.58969,56.81791,57.04766,55.4328,52.43175,51.50152,49.9854,43.95032,1,67.4380758823529,63.1824441176471
"103",12,25,41,0,0,0,0.39774,0.60223,0.13922,0.13922,86.08594,94.94531,93.42188,85.96875,82.21875,74.22656,74.03906,74.57813,74.34375,73.92188,73.59375,71.20313,67.875,63.21094,57.5625,52.75781,55.85156,0.9999998808,0,0.9999998808,0,0,0.85815,0,0.89749,0.8577,0,0.99997,80.90625,88.47602,95.17942,92.89572,83.73571,78.68545,72.43854,68.78657,65.93932,61.65256,59.09304,57.7243,57.8472,55.91566,53.43931,51.91838,49.25343,42.56232,70.96004,76.96706,78.60513,78.60505,74.72893,70.17552,67.49781,65.59453,62.92137,59.13673,56.96616,56.73419,54.8104,51.6697,50.87838,49.73622,44.18455,1,66.7966441176471,62.9512805882353
"104",12,25,42,0,0,0,0.3783,0.62167,0.08377,0.08377,71.0625,81.77344,85.71094,83.48438,76.26563,72.9375,65.32031,59.03906,54.60938,55.38281,59.10938,57.67969,56.97656,52.21875,53.8125,55.78125,52.66406,0.9999998808,0,0.9999998808,0,0,0.9136,0,0.92413,0.91315,0.06189,0.99997,81.67969,77.29734,82.69883,82.06325,79.58346,74.77869,71.19547,66.07483,64.48506,60.43565,57.62761,56.01228,56.18633,53.78472,49.84422,47.85568,44.75621,39.23128,74.14741,79.98269,80.41606,78.35266,74.15058,70.76114,67.62984,65.4761,62.18635,58.5642,56.97704,56.63123,54.59768,51.03689,49.24581,47.42421,41.66553,1,62.5829947058824,62.8967894117647
"105",12,25,43,0,0,0,0.33664,0.66333,0.04639,0.04639,83.39063,90.53906,85.35938,81.89063,78.1875,71.17969,63.35156,64.82813,66.84375,64.14844,59.57813,59.64844,56.88281,47.13281,43.35938,42.16406,28.85156,0.9999998808,0,0.9999998808,0,0,0.94962,0,0.96921,0.9487,0,0.99997,84.5625,88.11741,91.45633,85.88841,81.59884,75.96957,69.03817,67.66711,66.57879,62.57942,58.8067,56.692,58.29603,56.42516,52.14479,46.76113,43.35168,40.11576,79.41332,85.04898,83.20595,78.6205,74.43577,69.77872,67.1703,66.14736,63.03037,58.67963,57.32287,57.36725,55.19582,50.42238,47.68048,44.9498,39.0738,1,64.7933705882353,63.3849
